marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,23356993,RVFR7I4LTIBSB,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,5,3,4,N,Y,Love these!,These are really tiny and perfect for what I wanted. Fill them with a little peppermint and lavender for head aches rub on part of head that hurts works well.,7/22/2015
US,10797988,R3IAGX9HDVZ3S6,B00VSN7CEU,183249941,Kenz Laurenz ® Cotton Headbands 12 Pack (Available in LOTS of COLORS) - Soft and Stretchy Elastic Yoga Fashion Headband for Teens Women Girls Softball Volleyball Soccer Basketball Dance Cheer Pack Sports Teams Stretch Head Band Set Hair Wrap Accessories Wholesale by Kenz Laurenz,Beauty,5,0,0,N,Y,Five Stars,Love all the colors!,8/11/2015
US,48206278,R3O2VRN1KS5LUZ,B00D9NV2D4,794858888,Shea Butter,Beauty,5,0,0,N,Y,Five Stars,"Wonderful product, exactly as described. Love the manual and recipe booklet. Highly recommend this Shea butter.",8/29/2015
US,46021330,R1BZTJ7Y91339U,B00H9A40R8,930798282,Old Spice Men's Shaver,Beauty,5,0,0,N,Y,Great shaver!,I bought this for my teenage son who does not like to spend time grooming. This shaver is super easy for him to use and it is easy clean up.,8/29/2015
US,37328430,R21UWYC15Z78LH,B001KYQA1S,9612905,"Maybelline Great Lash Washable Mascara, Clear [110], 1 ea",Beauty,5,0,0,N,Y,Great for Lashes and Brows,"I use clear mascara on my lashes when I want a no-makeup look, but need a little eye opener. I also use this clear mascara to keep my eyebrows in place. The brush applies just the right amount of mascara to keep eyebrows at bay and eyelashes out and up. It's really a simple use, but I'm sure the product manufacturing is more complicated. Always a winner in my makeup bag!",5/16/2015
US,35085008,R3HBK30ZQ69JCZ,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,5,0,0,N,Y,Really happy I got this.,Works great. Seems to do a great job cleaning my teeth.,8/8/2014
US,17046072,R3I0UYANG7843I,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,5,0,1,N,Y,Five Stars,As expected !!,8/4/2015
US,16926980,R1N519EMPPPS8Q,B00F0BK2BQ,319821354,Mens Durable Shave Soap Cup Shinning Stainless Steel Shaving Mug Bowl,Beauty,5,0,0,N,Y,Excellent product,"Perfect size, good price.",8/22/2015
US,53057780,R2BX149LFNX4Z,B009MLSJ38,230456635,"Swissco Suction Cup Mirror 12x Magnification, 5 inches",Beauty,4,18,19,N,Y,Best I've found... but still lacking,"OK, I have a 15X lighted FLoxite mirror at home that I dearly love... but it's too big to take on the road. So... I started with a 7X for the road - well let's just say I missed a few stray hairs while I was gone and that's not what I want to happen. Ordered the 15X travel one on Amz and it was way too weak, too small, and I could barely see anything - returned it. Decided to try this one as it had decent reviews. It's better than the 15X travel mirror, it's got a larger viewing surface and with bifocals I think I'll be able to catch any stray hair that appears while I'm on the road... I'll let you know!",12/23/2013
US,14365948,R19IQTG7WP84PW,B00BEEK5II,240455598,Elemis Pro-Collagen Marine Cream - 1.7 fl. oz.,Beauty,5,10,10,N,Y,Works best for me,I have been using this product for years after it was used on my face at a spa - love it. I have really dry skin and (of all of the other products I have tried in the past) this is the only moisturizer that has worked for me. A little goes a long way - it lasts me 6-7 months - so I didn't mind paying the $128 online or at Nordstrom. I was even more happy when I found it at 1/2 the cost here. Same item - 1/2 the price - no brainer.,1/8/2015
US,15495216,R1NNIT1AVKLL78,B00VSN7CEU,183249941,Kenz Laurenz ® Cotton Headbands 12 Pack (Available in LOTS of COLORS) - Soft and Stretchy Elastic Yoga Fashion Headband for Teens Women Girls Softball Volleyball Soccer Basketball Dance Cheer Pack Sports Teams Stretch Head Band Set Hair Wrap Accessories Wholesale by Kenz Laurenz,Beauty,5,0,0,N,Y,Love 'em. Small enough for my kiddos (ages 5-9) ...,Love 'em. Small enough for my kiddos (ages 5-9) and big enough for me!,7/26/2015
US,4561599,R32D6JWXB99UD9,B00DSYFYRE,858538418,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,5,0,2,N,Y,Great product.,Very drying. Beware. Great product.,8/13/2015
US,18133798,R30WRMFYY1LEXJ,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,5,2,3,N,Y,Perfect When Used As Intended,"First you need to understand this is a temporary filling and if the cavity is in front of your mouth it will show up bright white and won't look good. With that being said, if you lose a filling or need a temporary filling until you can get into the dentist this is perfect. Just realize you still need to get into the dentist ASAP because while this will help prevent breakage due to weak spots and will alleviate some pain, it won't stop the rot that causes cavities to expand. If you use it as intended, it's a great product. East to use. Affordable. And it will hold you over until your dentist appointment. Just don't drink anything after applying it for about 20 minutes to half an hour or you'll experience a nasty aftertaste.",7/29/2015
US,5410918,R2I3NFXKOAUZ2L,B002HWS7RM,255651889,"Diane D722 Color, Perm And Conditioner Processing Caps - 100-Pack - Clear",Beauty,3,0,0,N,Y,"Okay product, not worth the money though","I was disappointed with these caps. I bought them because I ran out of a pack that I had for a year or so. These do not fit my head well, and I have a very small head compared to most people. I use them to cover my head while showering but it doesn't keep all of my hair dry like they used to!",7/21/2015
US,24359782,R24PFYGECBP73J,B001AT00MI,432194503,"Clubman Club Mend, 4 Fluid Ounce",Beauty,5,1,1,N,Y,Really works and soaks in quickly,"Not much to say that my title doesn't but it bears repeating. Has stopped me and my clients from getting any razor bumps and although I thought I'd prefer a cream to a gel, I have to say, this gel soaks in really quickly and doesn't leave any heavy, pore blocking weight behind like creams I've used in the past.<br />Well worth a try.",10/28/2013
US,15117189,R1ZQK4UV4RHUAB,B000NYL1Z6,166146615,Murad Clarifying Cleanser,Beauty,5,0,0,N,Y,Works Great!,"Works wonders for my son's skin. He has tried many products, including the Proactive line. Murad far out does Proactive! I can't believe how clear his skin has gotten. The product arrived before promised. I would use this seller again.",7/9/2011
US,15420691,RSR56634AK1ZO,B00UQNM2SE,560886710,"Olay Smooth Finish Facial Hair Removal Duo - Medium To Coarse Hair, Pack of 2 Box.",Beauty,4,0,0,N,Y,Works great.,Use weekly. Works great.,8/14/2015
US,47924050,R1YFQO4M8G9VRQ,B00SM99KWU,116158747,Biore UV Aqua Rich Watery Essence SPF50+/PA++++ (pack of 2),Beauty,5,0,0,N,Y,I love this product,I love this product. It doesn't leave my skin to be oily and with white substance like other sunscreen products. I will definitely buy this again,8/4/2015
US,38935405,R3LZLZ4MZFOWCD,B008Y9M412,874223919,Etude House Fresh Cherry Tint # 02 RD301,Beauty,5,0,0,N,Y,Very good,I love the color and tge smell. Well packed with really good samples from the seller.,10/26/2014
US,6658023,R10Q9HZ6ZR38XC,B00ZQDKDIU,545601664,Artnaturals Tea Tree Essential Oil,Beauty,5,0,0,N,Y,Great product,It worked like the doctor said it would. My son was very happy with this product ...,8/31/2015
US,39722750,R23MINKK9ETDE5,B0016J22EQ,106393691,"Alba Botanica Sunless Tanning Lotion, 4 Ounce",Beauty,4,0,0,N,Y,good,very decent smell for tanning lotion. Didn't overwhelm like most do. I was personally allergic to it like I am with all tanning products. thought the natural aspect would change that. But product left nice color and smelled good.,1/18/2013
US,12444365,R2AH444VKLT6CE,B00461F4PA,608719013,"Baby Foot Exfoliant Foot Peel, Lavender Scented, 2.4 Fl. Oz.",Beauty,5,0,0,N,Y,Old to New,"My feet look years younger and feel so much softer! Ladies, you must allow two weeks in your schedule for the complete process! No open shoes when out and about, until shedding is complete! Totally, worth the wait!!!",5/15/2015
US,25136663,R2ZCOB3QCYTCS5,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,Y,Thank you very much for a great product. I use essential oils daily,"Thank you very much for a great product. I use essential oils daily, and this gives me a great carrier oil to use with them.",8/25/2015
US,35976105,R9C0WVQQL6RPZ,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,5,0,0,N,Y,This eye cream is the best ever. I am 70 years young and tried ...,This eye cream is the best ever. I am 70 years young and tried more creams than I can count. I ran out so did my usual mo and bought a high in eye cream yikes the puffy under eye problem came back. Now on my second order and will stay faithful to this amazing eye gel.,8/26/2015
US,46444142,R3LQ3BHWT5WTWH,B000NYL1Z6,166146615,Murad Clarifying Cleanser,Beauty,2,0,0,N,N,Good product but took way too long to ship,"The murad clarifying cleanser is a great product -- it's not harsh, and the gentle lathering wash leaves your skin feeling fresh. This seller offers a good price, however, the shipping took forever and extended beyond the estimated arrival time. Perhaps it'd be worth paying a little more to get it faster with another vendor.",8/8/2011
US,21316398,R2VR9A4PCI067R,B00IUHQ90U,790875169,"Deva Curl Light Defining Gel, 32 oz",Beauty,5,0,0,N,Y,Five Stars,always love DevaCurl,8/24/2015
US,22274415,RTHHXBNBQTYQB,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,Y,Excellent oil,Excellent carrier oil for essential oils. I use this instead of lotion.,8/23/2015
US,3665394,R1V7DFN9JBK8D1,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,1,0,0,N,Y,"Flimsy, sizes on the small side",Flimsy! Lasted less than a day! Fit was off as well. A waste of my time and money! Seller was fast and merchandise arrived packaged well.,8/2/2015
US,30888478,R2V4NH7L6UH7M9,B00SM99KWU,116158747,Biore UV Aqua Rich Watery Essence SPF50+/PA++++ (pack of 2),Beauty,4,0,0,N,Y,Good for everyday use,It's my second bottle. I love it. Not greasy nor sticky and it don't smell like &#34;suncream&#34;.,8/21/2015
US,6157912,R13ETEKDDYDHIK,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,5,0,0,N,Y,No issues,as advertised,7/10/2015
US,1365923,R3ODJC8KC5GA6Y,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,5,0,0,N,Y,Perfect,Totally love them !!,8/26/2015
US,522136,RTEUDBRU73D22,B00SM99KWU,116158747,Biore UV Aqua Rich Watery Essence SPF50+/PA++++ (pack of 2),Beauty,1,3,5,N,Y,One star!!,Not for my skin!! I used it for 3 days and my face got red and a lot of pimples!!,6/30/2015
US,19619484,R2M8OIMNKRXWXI,B00VXHY6KY,546527800,"Majestic Pure Essential Oil, 100% Pure and Natural with Therapeutic Grade, Premium Quality Oil 4fl",Beauty,5,0,0,N,N,one of those products you need in your life. multipurpose oil,"I really loved this tea tree oil. Its 100% pure. I find tea tree oil to have multi purposes. Great for the skin, if my skin needs a pick me up or is very problematic i will add a drop to my cleanser or moisturizer and dries up any pimples. I also like to add a drop to my shampoo for relief of itching. Its great for dandruff too. I use i a lot to repel bugs and it works amazingly. Love it!! The seller is wonderful too. These are my honest opinions on reviewing this product.",8/28/2015
US,20887038,R19URGOYCEWS48,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,5,0,0,N,Y,Five Stars,"Great product, great delivery and great package.",7/31/2015
US,5655685,R3ULQ0RVFHMY54,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,3,0,0,N,Y,Three Stars,By 3 days in they start breaking,7/22/2015
US,11633048,R3LVYOHJVGW0I5,B00B76ALVO,609267623,"HSI Professional Glider | Ceramic Tourmaline Ionic Flat Iron Hair Straightener | Straightens & Curls with Adjustable Temp | Incl Glove, Pouch, & Travel Size Argan Oil Hair Treatment | Packaging Varies",Beauty,5,0,0,N,N,Five Stars,Bought second time,8/21/2015
US,15172644,R3KN1HCBP7JP3Q,B0016J22EQ,106393691,"Alba Botanica Sunless Tanning Lotion, 4 Ounce",Beauty,1,0,5,N,N,NOT FOR FACE - BAD RESULTS,RETURNED IT! I have small tight pores on my face & nose - this opened my pores and left VERY DARK pigmentation inside my pores - had to squeeze each one to pop out the dark spots inside my pores. After I got my pores back to normal I applied my favorite moisturizer - and am trying Jergens Natural Glow FOAMING gradual tanner. We'll see - I'll keep you posted!,11/20/2013
US,45832861,RVO0UY1LPPFD8,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,N,High quality,As an alternate to coconut oil this is wonderful!,8/31/2015
US,29603136,RN5LWNCBP0R3H,B00XK1AH68,199283499,AuraLux Skin Snake Venom Peptide Cream 5% SYN-AKE 1.0 fl. oz/30mL,Beauty,1,26,26,N,N,This is useless. The product doesn't do anything,"This is useless. The product doesn't do anything, but is expensive. They wouldn't give me a refund, but gave me a lengthy run around on the phone, lucky me.",7/8/2015
US,53057877,R1PSWXFBGWC7DI,B000NL0T1G,585793391,"Merkur Futur MK 23C Long-Handled Traditional Double Edge Safety Razor - Excellent Comfort, Control, and Design - 4.2 Inches, Chrome Finish",Beauty,5,0,0,N,Y,Go retro for an excellent shave,"I was upset about the price of razor blade cartridges, so I decided to go retro. When I was in high school, I shaved with a Gillette double edge razor. Unfortunately, they no longer make the Gillette double edge razor. I was pleased with the quality of shave I had with the Merkur razor using a boar bristle brush and shaving soap. I felt as though I had as good a shave as I get with a Gillette Fusion razor using shaving gel. I also have a Parker butterfly-open double edge razor, but I feel that the Merkur is a better razor in that the blade angle is at the precise angle I need.",8/28/2015
